timestamp,image_path,x_window,y_window,z_window,theta_window
1751541602.1587706,images/image_1751541602.1587706.png,"[3.03616, 3.01096, 2.98563, 2.96096, 2.93606, 2.9116, 2.88654, 2.85695, 2.82342, 2.79228, 2.76502, 2.73775, 2.70734, 2.67575, 2.64614, 2.61859, 2.59013, 2.56035, 2.53024, 2.50084, 2.47205, 2.44324, 2.41355, 2.38402, 2.35405, 2.32437, 2.29506, 2.26569, 2.23625, 2.20656, 2.17593, 2.14583, 2.11682, 2.08686, 2.05645, 2.02638, 1.99674, 1.96729, 1.93759, 1.90758, 1.87764, 1.84845, 1.81897, 1.78879, 1.75891, 1.72929, 1.70017, 1.67024, 1.64036, 1.61084]","[0.58857, 0.58638, 0.58385, 0.58084, 0.57782, 0.57412, 0.5708, 0.56672, 0.56233, 0.55771, 0.55291, 0.5487, 0.54338, 0.53805, 0.53296, 0.52842, 0.52355, 0.51834, 0.51304, 0.50818, 0.50281, 0.49768, 0.49234, 0.48683, 0.48144, 0.47625, 0.47083, 0.46523, 0.46047, 0.45584, 0.45136, 0.44716, 0.44324, 0.43994, 0.43633, 0.433, 0.42977, 0.42639, 0.4229, 0.41945, 0.41647, 0.41306, 0.40968, 0.40569, 0.40141, 0.39697, 0.39245, 0.38778, 0.38334, 0.37831]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.0358257009189367, -3.030240647312555, -3.0244810607809733, -3.0215140010525836, -3.0171506779225976, -3.0113910913910162, -3.006504169485432, -3.0010936488042494, -2.9965557927490645, -2.9913198049930814, -2.9864328830874975, -2.9813714282567134, -2.9750882429495342, -2.9708994527447476, -2.969852255193551, -2.9688050576423546, -2.968630524717155, -2.9679323930163575, -2.9689795905675544, -2.9691541234927534, -2.969328656417953, -2.969328656417953, -2.9696777222683517, -2.970550386894349, -2.970550386894349, -2.9715975844455453, -2.9756118417251325, -2.9817204941071127, -2.987829146489093, -2.9918434037686796, -2.9967303256742635, -3.0026644451310442, -3.0087730975130245, -3.0119146901666145, -3.0201177376509882, -3.025004659556572, -3.0267499888085663, -3.027797186359763, -3.028495318060561, -3.02866985098576, -3.024131994930575, -3.018896007174592, -3.014183618194207, -3.009645762139022, -3.0044097743830385, -2.9984756549262586, -2.994461397646671, -2.98870181111509, -2.983814889209506, -2.97945156607952]"
1751541602.2254944,images/image_1751541602.2254944.png,"[3.01096, 2.98563, 2.96096, 2.93606, 2.9116, 2.88654, 2.85695, 2.82342, 2.79228, 2.76502, 2.73775, 2.70734, 2.67575, 2.64614, 2.61859, 2.59013, 2.56035, 2.53024, 2.50084, 2.47205, 2.44324, 2.41355, 2.38402, 2.35405, 2.32437, 2.29506, 2.26569, 2.23625, 2.20656, 2.17593, 2.14583, 2.11682, 2.08686, 2.05645, 2.02638, 1.99674, 1.96729, 1.93759, 1.90758, 1.87764, 1.84845, 1.81897, 1.78879, 1.75891, 1.72929, 1.70017, 1.67024, 1.64036, 1.61084, 1.58111]","[0.58638, 0.58385, 0.58084, 0.57782, 0.57412, 0.5708, 0.56672, 0.56233, 0.55771, 0.55291, 0.5487, 0.54338, 0.53805, 0.53296, 0.52842, 0.52355, 0.51834, 0.51304, 0.50818, 0.50281, 0.49768, 0.49234, 0.48683, 0.48144, 0.47625, 0.47083, 0.46523, 0.46047, 0.45584, 0.45136, 0.44716, 0.44324, 0.43994, 0.43633, 0.433, 0.42977, 0.42639, 0.4229, 0.41945, 0.41647, 0.41306, 0.40968, 0.40569, 0.40141, 0.39697, 0.39245, 0.38778, 0.38334, 0.37831, 0.37328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.030240647312555, -3.0244810607809733, -3.0215140010525836, -3.0171506779225976, -3.0113910913910162, -3.006504169485432, -3.0010936488042494, -2.9965557927490645, -2.9913198049930814, -2.9864328830874975, -2.9813714282567134, -2.9750882429495342, -2.9708994527447476, -2.969852255193551, -2.9688050576423546, -2.968630524717155, -2.9679323930163575, -2.9689795905675544, -2.9691541234927534, -2.969328656417953, -2.969328656417953, -2.9696777222683517, -2.970550386894349, -2.970550386894349, -2.9715975844455453, -2.9756118417251325, -2.9817204941071127, -2.987829146489093, -2.9918434037686796, -2.9967303256742635, -3.0026644451310442, -3.0087730975130245, -3.0119146901666145, -3.0201177376509882, -3.025004659556572, -3.0267499888085663, -3.027797186359763, -3.028495318060561, -3.02866985098576, -3.024131994930575, -3.018896007174592, -3.014183618194207, -3.009645762139022, -3.0044097743830385, -2.9984756549262586, -2.994461397646671, -2.98870181111509, -2.983814889209506, -2.97945156607952, -2.9740410453983377]"
1751541602.2933087,images/image_1751541602.2933087.png,"[2.98563, 2.96096, 2.93606, 2.9116, 2.88654, 2.85695, 2.82342, 2.79228, 2.76502, 2.73775, 2.70734, 2.67575, 2.64614, 2.61859, 2.59013, 2.56035, 2.53024, 2.50084, 2.47205, 2.44324, 2.41355, 2.38402, 2.35405, 2.32437, 2.29506, 2.26569, 2.23625, 2.20656, 2.17593, 2.14583, 2.11682, 2.08686, 2.05645, 2.02638, 1.99674, 1.96729, 1.93759, 1.90758, 1.87764, 1.84845, 1.81897, 1.78879, 1.75891, 1.72929, 1.70017, 1.67024, 1.64036, 1.61084, 1.58111, 1.55169]","[0.58385, 0.58084, 0.57782, 0.57412, 0.5708, 0.56672, 0.56233, 0.55771, 0.55291, 0.5487, 0.54338, 0.53805, 0.53296, 0.52842, 0.52355, 0.51834, 0.51304, 0.50818, 0.50281, 0.49768, 0.49234, 0.48683, 0.48144, 0.47625, 0.47083, 0.46523, 0.46047, 0.45584, 0.45136, 0.44716, 0.44324, 0.43994, 0.43633, 0.433, 0.42977, 0.42639, 0.4229, 0.41945, 0.41647, 0.41306, 0.40968, 0.40569, 0.40141, 0.39697, 0.39245, 0.38778, 0.38334, 0.37831, 0.37328, 0.36809]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.0244810607809733, -3.0215140010525836, -3.0171506779225976, -3.0113910913910162, -3.006504169485432, -3.0010936488042494, -2.9965557927490645, -2.9913198049930814, -2.9864328830874975, -2.9813714282567134, -2.9750882429495342, -2.9708994527447476, -2.969852255193551, -2.9688050576423546, -2.968630524717155, -2.9679323930163575, -2.9689795905675544, -2.9691541234927534, -2.969328656417953, -2.969328656417953, -2.9696777222683517, -2.970550386894349, -2.970550386894349, -2.9715975844455453, -2.9756118417251325, -2.9817204941071127, -2.987829146489093, -2.9918434037686796, -2.9967303256742635, -3.0026644451310442, -3.0087730975130245, -3.0119146901666145, -3.0201177376509882, -3.025004659556572, -3.0267499888085663, -3.027797186359763, -3.028495318060561, -3.02866985098576, -3.024131994930575, -3.018896007174592, -3.014183618194207, -3.009645762139022, -3.0044097743830385, -2.9984756549262586, -2.994461397646671, -2.98870181111509, -2.983814889209506, -2.97945156607952, -2.9740410453983377, -2.9679323930163575]"
1751541602.3587983,images/image_1751541602.3587983.png,"[2.98563, 2.96096, 2.93606, 2.9116, 2.88654, 2.85695, 2.82342, 2.79228, 2.76502, 2.73775, 2.70734, 2.67575, 2.64614, 2.61859, 2.59013, 2.56035, 2.53024, 2.50084, 2.47205, 2.44324, 2.41355, 2.38402, 2.35405, 2.32437, 2.29506, 2.26569, 2.23625, 2.20656, 2.17593, 2.14583, 2.11682, 2.08686, 2.05645, 2.02638, 1.99674, 1.96729, 1.93759, 1.90758, 1.87764, 1.84845, 1.81897, 1.78879, 1.75891, 1.72929, 1.70017, 1.67024, 1.64036, 1.61084, 1.58111, 1.55169]","[0.58385, 0.58084, 0.57782, 0.57412, 0.5708, 0.56672, 0.56233, 0.55771, 0.55291, 0.5487, 0.54338, 0.53805, 0.53296, 0.52842, 0.52355, 0.51834, 0.51304, 0.50818, 0.50281, 0.49768, 0.49234, 0.48683, 0.48144, 0.47625, 0.47083, 0.46523, 0.46047, 0.45584, 0.45136, 0.44716, 0.44324, 0.43994, 0.43633, 0.433, 0.42977, 0.42639, 0.4229, 0.41945, 0.41647, 0.41306, 0.40968, 0.40569, 0.40141, 0.39697, 0.39245, 0.38778, 0.38334, 0.37831, 0.37328, 0.36809]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.0244810607809733, -3.0215140010525836, -3.0171506779225976, -3.0113910913910162, -3.006504169485432, -3.0010936488042494, -2.9965557927490645, -2.9913198049930814, -2.9864328830874975, -2.9813714282567134, -2.9750882429495342, -2.9708994527447476, -2.969852255193551, -2.9688050576423546, -2.968630524717155, -2.9679323930163575, -2.9689795905675544, -2.9691541234927534, -2.969328656417953, -2.969328656417953, -2.9696777222683517, -2.970550386894349, -2.970550386894349, -2.9715975844455453, -2.9756118417251325, -2.9817204941071127, -2.987829146489093, -2.9918434037686796, -2.9967303256742635, -3.0026644451310442, -3.0087730975130245, -3.0119146901666145, -3.0201177376509882, -3.025004659556572, -3.0267499888085663, -3.027797186359763, -3.028495318060561, -3.02866985098576, -3.024131994930575, -3.018896007174592, -3.014183618194207, -3.009645762139022, -3.0044097743830385, -2.9984756549262586, -2.994461397646671, -2.98870181111509, -2.983814889209506, -2.97945156607952, -2.9740410453983377, -2.9679323930163575]"
1751541602.425222,images/image_1751541602.425222.png,"[2.96096, 2.93606, 2.9116, 2.88654, 2.85695, 2.82342, 2.79228, 2.76502, 2.73775, 2.70734, 2.67575, 2.64614, 2.61859, 2.59013, 2.56035, 2.53024, 2.50084, 2.47205, 2.44324, 2.41355, 2.38402, 2.35405, 2.32437, 2.29506, 2.26569, 2.23625, 2.20656, 2.17593, 2.14583, 2.11682, 2.08686, 2.05645, 2.02638, 1.99674, 1.96729, 1.93759, 1.90758, 1.87764, 1.84845, 1.81897, 1.78879, 1.75891, 1.72929, 1.70017, 1.67024, 1.64036, 1.61084, 1.58111, 1.55169, 1.52282]","[0.58084, 0.57782, 0.57412, 0.5708, 0.56672, 0.56233, 0.55771, 0.55291, 0.5487, 0.54338, 0.53805, 0.53296, 0.52842, 0.52355, 0.51834, 0.51304, 0.50818, 0.50281, 0.49768, 0.49234, 0.48683, 0.48144, 0.47625, 0.47083, 0.46523, 0.46047, 0.45584, 0.45136, 0.44716, 0.44324, 0.43994, 0.43633, 0.433, 0.42977, 0.42639, 0.4229, 0.41945, 0.41647, 0.41306, 0.40968, 0.40569, 0.40141, 0.39697, 0.39245, 0.38778, 0.38334, 0.37831, 0.37328, 0.36809, 0.36312]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.0215140010525836, -3.0171506779225976, -3.0113910913910162, -3.006504169485432, -3.0010936488042494, -2.9965557927490645, -2.9913198049930814, -2.9864328830874975, -2.9813714282567134, -2.9750882429495342, -2.9708994527447476, -2.969852255193551, -2.9688050576423546, -2.968630524717155, -2.9679323930163575, -2.9689795905675544, -2.9691541234927534, -2.969328656417953, -2.969328656417953, -2.9696777222683517, -2.970550386894349, -2.970550386894349, -2.9715975844455453, -2.9756118417251325, -2.9817204941071127, -2.987829146489093, -2.9918434037686796, -2.9967303256742635, -3.0026644451310442, -3.0087730975130245, -3.0119146901666145, -3.0201177376509882, -3.025004659556572, -3.0267499888085663, -3.027797186359763, -3.028495318060561, -3.02866985098576, -3.024131994930575, -3.018896007174592, -3.014183618194207, -3.009645762139022, -3.0044097743830385, -2.9984756549262586, -2.994461397646671, -2.98870181111509, -2.983814889209506, -2.97945156607952, -2.9740410453983377, -2.9679323930163575, -2.9651398662131663]"
1751541602.4933007,images/image_1751541602.4933007.png,"[2.93606, 2.9116, 2.88654, 2.85695, 2.82342, 2.79228, 2.76502, 2.73775, 2.70734, 2.67575, 2.64614, 2.61859, 2.59013, 2.56035, 2.53024, 2.50084, 2.47205, 2.44324, 2.41355, 2.38402, 2.35405, 2.32437, 2.29506, 2.26569, 2.23625, 2.20656, 2.17593, 2.14583, 2.11682, 2.08686, 2.05645, 2.02638, 1.99674, 1.96729, 1.93759, 1.90758, 1.87764, 1.84845, 1.81897, 1.78879, 1.75891, 1.72929, 1.70017, 1.67024, 1.64036, 1.61084, 1.58111, 1.55169, 1.52282, 1.49326]","[0.57782, 0.57412, 0.5708, 0.56672, 0.56233, 0.55771, 0.55291, 0.5487, 0.54338, 0.53805, 0.53296, 0.52842, 0.52355, 0.51834, 0.51304, 0.50818, 0.50281, 0.49768, 0.49234, 0.48683, 0.48144, 0.47625, 0.47083, 0.46523, 0.46047, 0.45584, 0.45136, 0.44716, 0.44324, 0.43994, 0.43633, 0.433, 0.42977, 0.42639, 0.4229, 0.41945, 0.41647, 0.41306, 0.40968, 0.40569, 0.40141, 0.39697, 0.39245, 0.38778, 0.38334, 0.37831, 0.37328, 0.36809, 0.36312, 0.35795]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.0171506779225976, -3.0113910913910162, -3.006504169485432, -3.0010936488042494, -2.9965557927490645, -2.9913198049930814, -2.9864328830874975, -2.9813714282567134, -2.9750882429495342, -2.9708994527447476, -2.969852255193551, -2.9688050576423546, -2.968630524717155, -2.9679323930163575, -2.9689795905675544, -2.9691541234927534, -2.969328656417953, -2.969328656417953, -2.9696777222683517, -2.970550386894349, -2.970550386894349, -2.9715975844455453, -2.9756118417251325, -2.9817204941071127, -2.987829146489093, -2.9918434037686796, -2.9967303256742635, -3.0026644451310442, -3.0087730975130245, -3.0119146901666145, -3.0201177376509882, -3.025004659556572, -3.0267499888085663, -3.027797186359763, -3.028495318060561, -3.02866985098576, -3.024131994930575, -3.018896007174592, -3.014183618194207, -3.009645762139022, -3.0044097743830385, -2.9984756549262586, -2.994461397646671, -2.98870181111509, -2.983814889209506, -2.97945156607952, -2.9740410453983377, -2.9679323930163575, -2.9651398662131663, -2.958856680905987]"
1751541602.5588734,images/image_1751541602.5588734.png,"[2.93606, 2.9116, 2.88654, 2.85695, 2.82342, 2.79228, 2.76502, 2.73775, 2.70734, 2.67575, 2.64614, 2.61859, 2.59013, 2.56035, 2.53024, 2.50084, 2.47205, 2.44324, 2.41355, 2.38402, 2.35405, 2.32437, 2.29506, 2.26569, 2.23625, 2.20656, 2.17593, 2.14583, 2.11682, 2.08686, 2.05645, 2.02638, 1.99674, 1.96729, 1.93759, 1.90758, 1.87764, 1.84845, 1.81897, 1.78879, 1.75891, 1.72929, 1.70017, 1.67024, 1.64036, 1.61084, 1.58111, 1.55169, 1.52282, 1.49326]","[0.57782, 0.57412, 0.5708, 0.56672, 0.56233, 0.55771, 0.55291, 0.5487, 0.54338, 0.53805, 0.53296, 0.52842, 0.52355, 0.51834, 0.51304, 0.50818, 0.50281, 0.49768, 0.49234, 0.48683, 0.48144, 0.47625, 0.47083, 0.46523, 0.46047, 0.45584, 0.45136, 0.44716, 0.44324, 0.43994, 0.43633, 0.433, 0.42977, 0.42639, 0.4229, 0.41945, 0.41647, 0.41306, 0.40968, 0.40569, 0.40141, 0.39697, 0.39245, 0.38778, 0.38334, 0.37831, 0.37328, 0.36809, 0.36312, 0.35795]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.0171506779225976, -3.0113910913910162, -3.006504169485432, -3.0010936488042494, -2.9965557927490645, -2.9913198049930814, -2.9864328830874975, -2.9813714282567134, -2.9750882429495342, -2.9708994527447476, -2.969852255193551, -2.9688050576423546, -2.968630524717155, -2.9679323930163575, -2.9689795905675544, -2.9691541234927534, -2.969328656417953, -2.969328656417953, -2.9696777222683517, -2.970550386894349, -2.970550386894349, -2.9715975844455453, -2.9756118417251325, -2.9817204941071127, -2.987829146489093, -2.9918434037686796, -2.9967303256742635, -3.0026644451310442, -3.0087730975130245, -3.0119146901666145, -3.0201177376509882, -3.025004659556572, -3.0267499888085663, -3.027797186359763, -3.028495318060561, -3.02866985098576, -3.024131994930575, -3.018896007174592, -3.014183618194207, -3.009645762139022, -3.0044097743830385, -2.9984756549262586, -2.994461397646671, -2.98870181111509, -2.983814889209506, -2.97945156607952, -2.9740410453983377, -2.9679323930163575, -2.9651398662131663, -2.958856680905987]"
1751541602.6269577,images/image_1751541602.6269577.png,"[2.9116, 2.88654, 2.85695, 2.82342, 2.79228, 2.76502, 2.73775, 2.70734, 2.67575, 2.64614, 2.61859, 2.59013, 2.56035, 2.53024, 2.50084, 2.47205, 2.44324, 2.41355, 2.38402, 2.35405, 2.32437, 2.29506, 2.26569, 2.23625, 2.20656, 2.17593, 2.14583, 2.11682, 2.08686, 2.05645, 2.02638, 1.99674, 1.96729, 1.93759, 1.90758, 1.87764, 1.84845, 1.81897, 1.78879, 1.75891, 1.72929, 1.70017, 1.67024, 1.64036, 1.61084, 1.58111, 1.55169, 1.52282, 1.49326, 1.46296]","[0.57412, 0.5708, 0.56672, 0.56233, 0.55771, 0.55291, 0.5487, 0.54338, 0.53805, 0.53296, 0.52842, 0.52355, 0.51834, 0.51304, 0.50818, 0.50281, 0.49768, 0.49234, 0.48683, 0.48144, 0.47625, 0.47083, 0.46523, 0.46047, 0.45584, 0.45136, 0.44716, 0.44324, 0.43994, 0.43633, 0.433, 0.42977, 0.42639, 0.4229, 0.41945, 0.41647, 0.41306, 0.40968, 0.40569, 0.40141, 0.39697, 0.39245, 0.38778, 0.38334, 0.37831, 0.37328, 0.36809, 0.36312, 0.35795, 0.35249]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.0113910913910162, -3.006504169485432, -3.0010936488042494, -2.9965557927490645, -2.9913198049930814, -2.9864328830874975, -2.9813714282567134, -2.9750882429495342, -2.9708994527447476, -2.969852255193551, -2.9688050576423546, -2.968630524717155, -2.9679323930163575, -2.9689795905675544, -2.9691541234927534, -2.969328656417953, -2.969328656417953, -2.9696777222683517, -2.970550386894349, -2.970550386894349, -2.9715975844455453, -2.9756118417251325, -2.9817204941071127, -2.987829146489093, -2.9918434037686796, -2.9967303256742635, -3.0026644451310442, -3.0087730975130245, -3.0119146901666145, -3.0201177376509882, -3.025004659556572, -3.0267499888085663, -3.027797186359763, -3.028495318060561, -3.02866985098576, -3.024131994930575, -3.018896007174592, -3.014183618194207, -3.009645762139022, -3.0044097743830385, -2.9984756549262586, -2.994461397646671, -2.98870181111509, -2.983814889209506, -2.97945156607952, -2.9740410453983377, -2.9679323930163575, -2.9651398662131663, -2.958856680905987, -2.9541442919256022]"
1751541602.6931248,images/image_1751541602.6931248.png,"[2.88654, 2.85695, 2.82342, 2.79228, 2.76502, 2.73775, 2.70734, 2.67575, 2.64614, 2.61859, 2.59013, 2.56035, 2.53024, 2.50084, 2.47205, 2.44324, 2.41355, 2.38402, 2.35405, 2.32437, 2.29506, 2.26569, 2.23625, 2.20656, 2.17593, 2.14583, 2.11682, 2.08686, 2.05645, 2.02638, 1.99674, 1.96729, 1.93759, 1.90758, 1.87764, 1.84845, 1.81897, 1.78879, 1.75891, 1.72929, 1.70017, 1.67024, 1.64036, 1.61084, 1.58111, 1.55169, 1.52282, 1.49326, 1.46296, 1.4334]","[0.5708, 0.56672, 0.56233, 0.55771, 0.55291, 0.5487, 0.54338, 0.53805, 0.53296, 0.52842, 0.52355, 0.51834, 0.51304, 0.50818, 0.50281, 0.49768, 0.49234, 0.48683, 0.48144, 0.47625, 0.47083, 0.46523, 0.46047, 0.45584, 0.45136, 0.44716, 0.44324, 0.43994, 0.43633, 0.433, 0.42977, 0.42639, 0.4229, 0.41945, 0.41647, 0.41306, 0.40968, 0.40569, 0.40141, 0.39697, 0.39245, 0.38778, 0.38334, 0.37831, 0.37328, 0.36809, 0.36312, 0.35795, 0.35249, 0.34701]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.006504169485432, -3.0010936488042494, -2.9965557927490645, -2.9913198049930814, -2.9864328830874975, -2.9813714282567134, -2.9750882429495342, -2.9708994527447476, -2.969852255193551, -2.9688050576423546, -2.968630524717155, -2.9679323930163575, -2.9689795905675544, -2.9691541234927534, -2.969328656417953, -2.969328656417953, -2.9696777222683517, -2.970550386894349, -2.970550386894349, -2.9715975844455453, -2.9756118417251325, -2.9817204941071127, -2.987829146489093, -2.9918434037686796, -2.9967303256742635, -3.0026644451310442, -3.0087730975130245, -3.0119146901666145, -3.0201177376509882, -3.025004659556572, -3.0267499888085663, -3.027797186359763, -3.028495318060561, -3.02866985098576, -3.024131994930575, -3.018896007174592, -3.014183618194207, -3.009645762139022, -3.0044097743830385, -2.9984756549262586, -2.994461397646671, -2.98870181111509, -2.983814889209506, -2.97945156607952, -2.9740410453983377, -2.9679323930163575, -2.9651398662131663, -2.958856680905987, -2.9541442919256022, -2.9485592383192203]"
1751541602.7591157,images/image_1751541602.7591157.png,"[2.88654, 2.85695, 2.82342, 2.79228, 2.76502, 2.73775, 2.70734, 2.67575, 2.64614, 2.61859, 2.59013, 2.56035, 2.53024, 2.50084, 2.47205, 2.44324, 2.41355, 2.38402, 2.35405, 2.32437, 2.29506, 2.26569, 2.23625, 2.20656, 2.17593, 2.14583, 2.11682, 2.08686, 2.05645, 2.02638, 1.99674, 1.96729, 1.93759, 1.90758, 1.87764, 1.84845, 1.81897, 1.78879, 1.75891, 1.72929, 1.70017, 1.67024, 1.64036, 1.61084, 1.58111, 1.55169, 1.52282, 1.49326, 1.46296, 1.4334]","[0.5708, 0.56672, 0.56233, 0.55771, 0.55291, 0.5487, 0.54338, 0.53805, 0.53296, 0.52842, 0.52355, 0.51834, 0.51304, 0.50818, 0.50281, 0.49768, 0.49234, 0.48683, 0.48144, 0.47625, 0.47083, 0.46523, 0.46047, 0.45584, 0.45136, 0.44716, 0.44324, 0.43994, 0.43633, 0.433, 0.42977, 0.42639, 0.4229, 0.41945, 0.41647, 0.41306, 0.40968, 0.40569, 0.40141, 0.39697, 0.39245, 0.38778, 0.38334, 0.37831, 0.37328, 0.36809, 0.36312, 0.35795, 0.35249, 0.34701]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.006504169485432, -3.0010936488042494, -2.9965557927490645, -2.9913198049930814, -2.9864328830874975, -2.9813714282567134, -2.9750882429495342, -2.9708994527447476, -2.969852255193551, -2.9688050576423546, -2.968630524717155, -2.9679323930163575, -2.9689795905675544, -2.9691541234927534, -2.969328656417953, -2.969328656417953, -2.9696777222683517, -2.970550386894349, -2.970550386894349, -2.9715975844455453, -2.9756118417251325, -2.9817204941071127, -2.987829146489093, -2.9918434037686796, -2.9967303256742635, -3.0026644451310442, -3.0087730975130245, -3.0119146901666145, -3.0201177376509882, -3.025004659556572, -3.0267499888085663, -3.027797186359763, -3.028495318060561, -3.02866985098576, -3.024131994930575, -3.018896007174592, -3.014183618194207, -3.009645762139022, -3.0044097743830385, -2.9984756549262586, -2.994461397646671, -2.98870181111509, -2.983814889209506, -2.97945156607952, -2.9740410453983377, -2.9679323930163575, -2.9651398662131663, -2.958856680905987, -2.9541442919256022, -2.9485592383192203]"
